start_year,end_year,num_docs,cv,npmi,umass,diversity,tq,topics,topic_doc_counts
1911,1918,566,0.6401481454798239,0.021400921613269796,-5.4156441613891175,0.993915343915344,0.6359961289498234,"['court | statute | trust | company | combination | tobacco | capital | corporation | competition | decree', 'postal | estimate | revenue | treasury | total | fiscal | disbursement | june | office | postmaster', 'navy | cruiser | fleet | submarine | naval | admiral | battleship | destroyer | ship | vessel', 'mexico | mexican | troop | border | douglas | property | live | texas | insurrection | danger', 'consular | diplomatic | promotion | commercial | merit | secretary | officer | minister | organization | emperor', 'army | garrison | regiment | organization | officer | unit | regular | reserve | training | guard', 'republic | nicaragua | revolution | central | financial | ecuador | convention | honduras | customhouse | cuba', 'island | self | philippine | filipinos | porto | filipino | rico | independence | sanitation | citizenship', 'tariff | treatment | abroad | board | maximum | section | instance | rate | minimum | discriminatory', 'ship | open | merchant | marine | sea | independence | market | profitable | build | adequate', 'city | land | washington | dispose | ought | disposition | district | domain | ownership | plan', 'bank | currency | banking | association | commission | panic | reserve | monetary | furnish | director', 'wrong | people | germany | empire | austria | win | german | hungary | master | partnership', 'china | loan | chinese | liberia | reform | national | financial | negotiation | international | british', 'urge | matter | council | committee | proposal | election | expenditure | necessity | impatience | spending', 'dispute | boundary | arbitration | settlement | peru | republic | claim | haiti | chile | dominican', 'railroad | railway | transportation | circumstance | commission | hour | road | regulation | problem | operate', 'river | canal | improvement | water | waterway | toll | illinois | navigation | dam | zone', 'farmer | credit | agricultural | study | rural | agriculture | crop | available | investigation | field', 'wool | import | rate | pound | scour | cent | prohibitory | cost | yarn | fabric', 'treaty | arbitration | agreement | britain | negotiation | claim | schedule | settlement | award | question', 'speak | heart | honor | passion | disloyalty | liberty | think | seek | voice | know', 'head | cabinet | nominee | legislative | branch | department | presidency | floor | perform | function', 'opium | international | conference | evil | narcotic | hague | drug | traffic | message | convention', 'employer | liability | compensation | workmen | workman | commission | injury | principle | employee | injure', 'panama | exposition | exhibit | building | pacific | canal | francisco | participate | san | construct', 'seal | convention | fur | herd | prize | hague | north | season | pacific | court', 'patriotic | factor | young | economic | ideal | policy | citizen | hostile | intellectual | friendship']","[62, 27, 23, 23, 21, 19, 18, 18, 16, 15, 15, 14, 14, 13, 13, 13, 13, 12, 11, 11, 10, 10, 9, 8, 7, 7, 6, 6]"
1914,1921,220,0.5610572523052971,-0.13219471573687064,-5.406864618142137,0.996969696969697,0.5594176093198114,"['railroad | railway | road | transportation | regulation | commission | impossible | circumstance | need | hour', 'treasury | revenue | appropriation | taxis | fiscal | expenditure | billion | tax | total | balance', 'germany | wrong | german | people | empire | master | partnership | austria | face | live', 'democracy | faith | liberty | speak | seek | think | know | self | principle | thought', 'navy | army | thousand | training | officer | seven | ready | programme | prepare | strength', 'task | month | battle | mine | face | look | turn | achievement | intelligence | young', 'ship | merchant | sea | independence | marine | adequate | carry | cable | coast | send', 'rural | bill | million | acre | convention | study | direct | agency | propose | water', 'unrest | condition | remedy | industrial | recognize | antagonism | class | human | living | lead', 'material | ready | chemical | supply | dyestuff | shipping | manufacture | competition | hand | save', 'storage | interstate | good | license | producer | price | shipment | keep | release | package', 'proposal | realize | await | essential | press | particular | plan | necessity | urge | miss']","[21, 21, 20, 18, 14, 13, 11, 9, 9, 6, 6, 5]"
1917,1924,320,0.5496710826185763,-0.0839835425569609,-6.046625378626224,0.9934065934065934,0.5456372856122703,"['taxis | budget | expenditure | appropriation | treasury | billion | income | tax | reduce | taxation', 'farmer | production | agriculture | price | agricultural | raise | credit | food | wheat | farm', 'germany | wrong | german | people | empire | partnership | master | faith | thing | win', 'railroad | rate | railway | decision | wage | tribunal | board | employee | fair | dispute', 'education | navy | hospital | training | treatment | vocational | illiteracy | prepare | army | immediate', 'reclamation | acre | land | project | water | interior | million | development | irrigation | arid', 'democracy | principle | ideal | know | republic | accept | righteous | think | weak | understanding', 'amendment | violation | enforcement | prohibition | constitution | relate | eighteenth | child | woman | constitutional', 'transportation | railway | impossible | motor | highway | freight | construction | traffic | cent | railroad', 'league | naval | ill | unrest | treaty | industrial | armament | recognize | workman | accord', 'tariff | valuation | flexibility | import | provision | condition | schedule | change | revision | commission', 'storage | good | interstate | producer | release | shipment | keep | price | package | cold', 'condition | produce | relationship | problem | restoration | remedy | readjustment | international | humanity | solution', 'car | equipment | ought | freight | agency | adequate | transportation | district | central | coal']","[24, 21, 16, 15, 15, 14, 13, 13, 12, 11, 10, 7, 6, 5]"
1920,1927,442,0.5667455464769402,-0.04293495028875701,-6.1918530291742675,0.9955882352941177,0.5644732487834041,"['railway | rate | railroad | consolidation | transportation | freight | coal | commission | wage | manager', 'agriculture | farmer | price | agricultural | production | credit | farm | cooperative | bank | marketing', 'tax | expenditure | reduction | taxis | revenue | taxation | income | reduce | budget | appropriation', 'conference | navy | armament | army | treaty | naval | washington | chinese | limitation | china', 'project | reclamation | water | development | river | irrigation | waterway | lake | land | flood', 'court | league | judge | case | statute | judicial | tribunal | submit | adhere | arbitration', 'humanity | people | condition | lie | readjustment | human | restoration | honorable | remedy | depend', 'race | education | immigration | alien | negro | color | illiteracy | crime | admission | citizenship', 'enforcement | amendment | constitution | prohibition | violation | observe | eighteenth | prevent | child | enforce', 'faith | democracy | republic | prevail | sentence | live | spiritual | think | understanding | principle', 'tariff | import | duty | flexibility | valuation | schedule | condition | abroad | provision | difference', 'claim | settlement | obligation | european | agreement | interested | payment | principal | remain | agree', 'merchant | marine | shipping | fleet | ship | operation | board | vessel | transfer | function', 'veteran | hospital | treatment | legion | vocational | pension | generous | consideration | training | war', 'change | reorganization | bill | thorough | budget | improvement | procedure | bureau | department | pass', 'mutual | independence | alliance | principle | obligation | contribution | join | cooperate | face | ideal', 'classify | civil | merit | earner | postmaster | office | cover | compensation | wage | prohibition']","[54, 53, 38, 31, 23, 17, 15, 14, 13, 12, 12, 11, 11, 9, 9, 6, 5]"
1923,1930,571,0.6559498867697581,0.027295983295794718,-4.998998441675192,0.9938423645320198,0.6518825408896295,"['tax | reduction | expenditure | revenue | taxis | income | reduce | taxation | taxpayer | budget', 'agriculture | farmer | price | marketing | farm | cooperative | agricultural | crop | surplus | organization', 'education | health | immigration | civil | indian | earner | wage | classify | family | bureau', 'lie | local | spiritual | faith | foundation | ought | individual | abuse | honorable | material', 'water | reclamation | project | flood | irrigation | relief | cost | problem | expense | dike', 'consolidation | rate | freight | railroad | railway | interstate | traffic | transportation | commission | system', 'enforcement | prohibition | criminal | constitution | prison | violation | amendment | district | police | crime', 'function | commission | radio | reorganization | department | minor | change | cabinet | station | agency', 'armament | navy | limitation | naval | conference | army | treaty | submarine | agreement | cruiser', 'veteran | pension | hospital | relief | receive | legion | dependent | compensation | war | hospitalization', 'river | waterway | mississippi | project | navigation | flood | lawrence | lake | canal | st', 'merchant | shipping | marine | fleet | operation | board | vessel | line | transfer | ship', 'court | league | judge | statute | case | advisory | submit | opinion | assembly | international', 'claim | settlement | agreement | austria | payment | term | interested | remain | creditor | principal', 'coal | employee | conciliation | board | deal | distribution | interruption | continuity | bituminous | emergency', 'banking | bank | credit | reserve | economic | charter | unemployment | condition | furnish | natural', 'building | city | washington | program | district | beauty | capital | columbia | art | site', 'import | tariff | farmer | market | duty | cent | reduction | schedule | agriculture | product', 'race | negro | color | crime | violence | population | constitution | lynching | encouragement | remarkable', 'mile | air | airway | airport | light | license | plane | development | aviation | aeronautic', 'china | conference | sign | chinese | international | treaty | faction | agreement | delegate | extraterritorial', 'mexico | difference | friendly | final | dispute | ambassador | shipment | embargo | neighboring | peru', 'road | highway | system | mile | construction | cent | engineering | type | exact | adviser', 'island | philippine | governor | islands | self | turn | possession | leonard | filipino | auditor', 'forest | land | grazing | reforestation | domain | authorize | purpose | erode | erosion | unreserved', 'contract | lease | vessel | rent | construction | recommend | require | negotiation | post | involve', 'desire | international | adjust | agree | diplomatic | obligation | mutual | covet | mission | latin', 'nitrate | plant | nitrogen | fertilizer | production | dispose | property | probably | muscle | shoal', 'south | mail | air | route | hemisphere | west | coast | run | caribbean | key']","[53, 48, 35, 26, 24, 22, 20, 19, 18, 17, 16, 15, 14, 13, 13, 13, 12, 11, 11, 10, 8, 7, 7, 7, 6, 6, 6, 6, 6]"
1926,1933,524,0.6269474671155919,-0.005578309127407523,-5.651971068721517,0.9886021505376343,0.6197503872461525,"['water | project | river | flood | waterway | mississippi | reclamation | irrigation | harbor | improvement', 'tax | reduction | fiscal | revenue | budget | estimate | surplus | deficit | income | expenditure', 'enforcement | prohibition | constitution | criminal | district | court | amendment | condition | prison | exist', 'bank | banking | credit | failure | reserve | withdrawal | deposit | hoard | crisis | shock', 'veteran | pension | army | expenditure | dependent | relief | navy | compensation | receive | disabled', 'air | mile | mail | south | route | aviation | airway | light | airport | flight', 'function | administrative | regulation | reorganization | agency | commission | radio | interstate | group | station', 'faith | ideal | spiritual | moral | thing | individual | solution | honorable | advancement | foundation', 'depression | unemployment | financial | economic | dislocation | collapse | acute | month | shock | wage', 'tariff | import | cent | market | rate | duty | farmer | high | change | item', 'mexico | peru | difference | bolivia | final | friendly | dispute | adjustment | neighboring | embargo', 'loan | farm | agriculture | drought | cooperative | farmer | board | establish | marketing | cross', 'naval | armament | limitation | agreement | treaty | conference | washington | london | imply | relative', 'consolidation | railroad | freight | transportation | rate | simplify | interstate | railway | promote | efficiency', 'building | city | washington | district | program | beauty | art | columbia | center | capital', 'unemployed | earner | average | family | employment | wage | actual | salary | employee | condition', 'shipping | merchant | operation | line | marine | transfer | ship | board | vessel | fleet', 'health | indian | education | advancement | appropriation | affair | industrial | increase | quota | disease', 'island | philippine | governor | rico | porto | islands | wood | govern | fit | filipino', 'road | highway | system | mile | engineering | hemisphere | construction | cent | type | exact', 'unemployment | cooperation | voluntary | employment | organization | organize | community | agency | local | winter', 'unit | county | child | health | local | organization | fund | education | sheppard | towner', 'immigration | family | reunite | deportation | immigrant | strengthen | alien | restriction | limited | method', 'price | average | fall | cent | crop | potato | cattle | cotton | agriculture | agricultural', 'china | chinese | treaty | conference | delegate | tariff | negotiation | faction | customs | extraterritorial', 'work | appropriation | reproductive | expansion | recommend | fail | desirable | expenditure | adoption | distributable', 'cotton | surplus | production | acreage | crop | price | farmer | fixing | subsidy | information', 'nicaragua | haiti | party | election | marines | force | contending | henry | marine | stimson', 'credit | loan | bank | structure | corporation | policy | railway | association | agency | refund', 'settlement | austria | payment | claim | agreement | submit | approve | suspension | creditor | await', 'arbitration | agreement | sign | international | commission | difference | sovereign | conference | treaty | discussion']","[42, 25, 23, 21, 21, 19, 18, 17, 17, 13, 9, 9, 9, 9, 8, 8, 8, 8, 8, 8, 7, 7, 7, 6, 6, 6, 6, 6, 6, 6, 5]"
1929,1936,376,0.5678350257753548,-0.03524985602049652,-6.690594961537443,0.9933823529411764,0.5637388347297433,"['fiscal | budget | reduction | estimate | tax | expenditure | revenue | taxis | deficit | income', 'bank | credit | banking | failure | deposit | withdrawal | reserve | financial | crisis | hoard', 'responsibility | individual | economic | social | initiative | sense | local | spiritual | ideal | welfare', 'employment | relief | local | unemployment | unemployed | agency | distress | show | direct | million', 'agriculture | farm | farmer | agricultural | price | board | drought | marketing | organization | crop', 'enforcement | criminal | district | crime | prohibition | prison | immigration | congestion | strengthen | improvement', 'contract | mail | lease | post | agreement | office | payment | settlement | rent | exchange', 'naval | treaty | armament | agreement | pact | conference | defensive | kellogg | burden | arm', 'depression | economic | wage | financial | acute | dislocation | collapse | month | influence | unemployment', 'court | constitution | legislative | information | reservation | message | expedient | adherence | regulation | international', 'construction | waterway | harbor | mississippi | completion | vessel | annum | river | approximately | half', 'commission | administrative | commissioner | reorganization | group | agency | appoint | function | overlap | place', 'competition | inquiry | destructive | item | especially | natural | producer | antitrust | light | change', 'land | conservation | water | reclamation | flood | capital | project | system | watershed | park', 'veteran | allowance | disability | inequality | dependent | eliminate | benefit | substantial | administrator | adjust', 'unit | child | health | county | fund | organization | local | sheppard | maternity | nurse', 'army | navy | personnel | officer | maintain | efficiency | intelligence | guard | aviation | air']","[25, 24, 23, 22, 18, 17, 15, 15, 15, 14, 12, 10, 10, 10, 7, 6, 6]"
1932,1939,297,0.5015768838978802,-0.1125556599988365,-7.318720513988064,0.9755555555555556,0.4897257874829394,"['democracy | seek | today | fear | neighbor | peaceful | armament | autocracy | attack | let', 'price | farm | agriculture | production | farmer | industrial | purchasing | agricultural | adequate | program', 'relief | local | unemployed | employment | unemployment | agency | problem | emergency | give | project', 'bank | recovery | banking | economic | failure | credit | reform | loan | crisis | sound', 'social | economic | ambition | tradition | stimulate | individual | modern | liberty | problem | group', 'wage | hour | industrial | industry | child | worker | locality | low | exist | group', 'legislative | constitutional | convention | constitution | read | problem | message | declare | mr | revision', 'income | taxis | tax | revenue | expenditure | billion | dollar | raise | base | sum', 'work | construction | expenditure | reduction | appropriation | project | budget | total | expansion | propose', 'administrative | issue | agency | group | management | task | consolidate | overlap | need | order']","[58, 40, 31, 21, 14, 14, 12, 12, 8, 7]"
1935,1942,440,0.4451467812927671,-0.1386437358527394,-10.195062296705563,0.9924999999999999,0.4416905381285984,"['income | dollar | budget | taxis | billion | tax | expenditure | balance | capital | increase', 'faith | religion | democracy | god | international | worship | teach | come | race | human', 'relief | local | unemployed | employment | unemployment | problem | agency | age | project | community', 'agriculture | farm | farmer | crop | supply | price | product | production | adequate | surplus', 'fear | armament | weapon | seek | limit | threat | real | war | swift | belligerent', 'branch | task | administrative | appeal | need | light | tool | legislative | responsibility | issue', 'economic | social | basic | field | healthy | domestic | sight | system | thing | simple', 'cost | dictatorship | democratic | democracy | prove | militarism | oligarchy | autocratic | wait | access', 'wage | hour | employer | worker | term | starvation | jurisdiction | employee | raise | industrial', 'neighbor | hemisphere | republic | century | people | continent | follow | existence | western | ruler', 'neighbor | respect | agreement | precept | endure | treaty | prepare | obligation | address | peaceful', 'attack | deception | deceive | case | capital | wilful | innate | prejudice | unprepared | mankind', 'democracy | form | forth | visit | surface | democratic | trend | representative | insist | real', 'convention | liberal | read | constitutional | constitution | problem | interpretation | worth | legislative | definite', 'sea | british | navy | abroad | send | danger | stupid | signal | tinkle | reporting', 'partisanship | impressive | commit | expression | regard | label | party | think | swiftly | sponsor']","[38, 30, 29, 27, 21, 16, 13, 12, 10, 10, 10, 9, 8, 7, 5, 5]"
1938,1945,539,0.42038299004512947,-0.15205136879003806,-11.594239454226093,0.9931578947368422,0.4174263942955405,"['wage | farmer | food | farm | worker | group | industrial | adequate | raise | agriculture', 'income | tax | dollar | billion | budget | taxis | expenditure | balance | capital | reduce', 'danger | try | fear | threaten | seventy | face | propaganda | strive | conflict | glass', 'faith | religion | god | democracy | international | race | speech | worship | objective | victory', 'ship | sea | battle | axis | air | soldier | strike | loss | british | pacific', 'freedom | courage | task | need | human | face | choice | essential | pride | eternally', 'hitler | conquest | nazi | fascist | combine | japan | japanese | figure | weapon | force', 'employment | responsibility | assurance | employer | affair | want | dispute | member | employee | base', 'enemy | attack | key | challenge | learn | offensive | fight | armed | arming | animal', 'economic | system | social | basic | dictatorship | domestic | healthy | welfare | sight | independence', 'produce | production | tank | rate | rapidly | schedule | plane | airplane | gun | artillery', 'americans | sacrifice | hole | survival | patriotism | thinking | mere | yes | intend | know', 'mr | churchill | speaker | generalissimo | vice | stalin | ally | minister | visit | chiang', 'partisanship | usual | impressive | expression | commit | regard | label | politic | party | think', 'democracy | insist | liberty | mankind | victory | unity | fellow | weld | kindred | overwhelmingly', 'speed | tool | production | save | materiel | machinery | implement | lose | turn | material', 'attack | deceive | deception | criticism | innate | wilful | unprepared | capital | mankind | abuse', 'danger | tie | depend | emergency | idle | carry | fear | hand | rightful | immature', 'china | fly | russia | japan | tribute | britain | seek | conquest | pacific | japanese', 'discussion | meeting | prepare | agreement | begin | man | impact | delegate | reassemble | conciliation']","[56, 35, 24, 23, 22, 18, 16, 16, 16, 15, 14, 10, 10, 9, 8, 7, 6, 6, 6, 5]"
1941,1948,1036,0.5148747292089734,-0.04392669239594303,-8.69985692131796,0.9934959349593497,0.5109549882275133,"['food | farmer | agriculture | farm | price | subsidy | cost | level | production | cent', 'dollar | fiscal | expenditure | estimate | million | billion | budget | outlay | current | include', 'transportation | organization | responsibility | improve | economic | member | develop | relationship | enterprise | sound', 'philippine | japanese | pacific | island | sea | japan | china | battle | air | east', 'nazi | hitler | conquest | fascist | japanese | russia | japan | fight | berlin | britain', 'wage | minimum | worker | cent | increase | income | hour | standard | percent | mean', 'dispute | strike | bargaining | collective | management | jurisdictional | employer | union | settle | boycotts', 'enemy | fight | win | weapon | victory | surrender | attack | challenge | warfare | defeat', 'faith | god | religion | ideal | satisfaction | man | victory | strive | woman | image', 'price | inflation | demand | hold | pressure | good | inflationary | rent | face | expire', 'partisanship | politic | disagreement | partisan | expression | democratic | usual | impressive | democracy | regard', 'soldier | force | sailor | armed | navy | army | fight | sea | overwhelming | tribute', 'treaty | churchill | moscow | minister | mr | agreement | stalin | conference | prime | understand', 'bank | lend | lease | kingdom | credit | fund | export | million | import | loan', 'seventy | generation | mr | seventh | unprecedented | eighth | today | animal | speaker | grow', 'german | ally | italy | army | french | force | north | africa | troop | france', 'veteran | million | dollar | appropriation | readjustment | medical | hospital | fiscal | estimate | pension', 'commission | recommendation | study | universal | training | policy | message | problem | economic | appointment', 'housing | construction | rental | unit | durable | emergency | build | low | family | privately', 'competition | monopoly | enterprise | competitive | enforcement | monopolistic | practice | unfair | concentration | encourage', 'tax | reduction | light | taxis | taxation | job | requirement | encourage | retirement | condition', 'september | recommend | enactment | provide | veteran | bill | employment | deficient | disruption | pile', 'river | valley | forest | development | mineral | natural | conservation | land | wealth | basin', 'nurse | army | volunteer | armed | selective | navy | strength | force | obtain | nursing', 'americans | sacrifice | put | patriotism | hole | mere | die | survival | brave | send', 'produce | production | tank | plane | airplane | gun | artillery | ammunition | aircraft | anti', 'plant | production | schedule | steel | materiel | tool | throw | equipment | come | ton', 'activity | surplus | liquidation | equipment | expenditure | wartime | disposal | program | reserve | prewar', 'authorization | appropriation | obligation | dollar | billion | repeal | unliquidated | contract | rescission | balance', 'job | employment | woman | civilian | essential | workweek | unemployment | release | reconversion | immediately', 'health | social | program | medical | earning | design | coverage | welfare | provision | unemployed', 'international | cooperation | status | isolationism | dependent | territory | imperfect | mutuality | observance | hawaii', 'district | compulsory | columbia | recognize | experience | britain | prevent | provisional | rare | believe', 'cooperation | cooperative | satisfied | guarantee | adopt | infuse | resolutely | effecting | satisfy | fabric', 'accept | courage | desire | responsibility | modify | punish | file | attitude | lengthen | vindictive', 'goal | item | figure | set | altogether | illustration | downward | frighten | expert | pull', 'french | france | domination | liberation | determination | contribution | traditionally | uncease | seat | soundness', 'emergency | formulate | control | announcement | peaceably | exclusively | devote | preparation | major | demand', 'educational | grant | facility | school | education | hospital | pollution | authorize | desirable | secondary', 'energy | atomic | effective | commission | minister | prime | peaceful | purpose | domestic | international', 'occupation | zone | germany | occupy | austria | formula | displace | internal | territory | council', 'hemisphere | outside | friendly | western | strength | maximilian | interlude | dupe | latin | help']","[51, 38, 35, 33, 31, 28, 28, 27, 25, 24, 23, 23, 21, 19, 19, 17, 17, 16, 16, 16, 14, 14, 13, 13, 13, 12, 12, 12, 11, 10, 10, 8, 8, 8, 7, 6, 6, 6, 6, 6, 6, 5]"
1944,1951,1081,0.5589509922338171,-0.01511062516565298,-7.414084521918521,0.9906410256410257,0.5532121428611695,"['farm | farmer | agriculture | food | price | agricultural | crop | level | production | fair', 'dollar | fiscal | expenditure | estimate | million | billion | bank | budget | fund | total', 'faith | god | ideal | strength | dignity | love | serve | democratic | moral | wisdom', 'health | medical | social | insurance | age | old | coverage | benefit | unemployment | adequate', 'german | germany | italy | offensive | ally | france | army | occupy | french | force', 'wage | cent | minimum | worker | hour | percent | increase | standard | income | production', 'tax | reduction | taxis | profit | revenue | reduce | corporate | burden | credit | billion', 'river | valley | forest | conservation | development | mineral | water | basin | tennessee | natural', 'strike | dispute | bargaining | collective | management | jurisdictional | employer | settle | union | machinery', 'housing | rent | construction | unit | family | shortage | low | rental | build | price', 'enemy | fight | weapon | victory | attack | surrender | learn | ally | loss | war', 'force | armed | navy | army | woman | soldier | vote | fight | sufficient | volunteer', 'reconversion | demobilization | month | production | armed | civilian | ammunition | heavy | termination | force', 'competition | monopoly | enterprise | monopolistic | enforcement | competitive | concentration | encourage | practice | grow', 'philippine | japanese | sea | island | japan | pacific | force | fleet | leyte | halsey', 'veteran | million | dollar | appropriation | estimate | expenditure | fiscal | education | medical | readjustment', 'inflation | price | inflationary | hold | percent | clear | pressure | follow | demand | retail', 'economic | advancement | people | social | sense | want | forward | wealth | benefit | society', 'treaty | minister | churchill | agreement | moscow | potsdam | marshal | stalin | korea | hungary', 'enterprise | region | expand | business | assistance | develop | particularly | productive | scientific | industrial', 'september | recommend | salary | enactment | scale | branch | employee | bill | veteran | employment', 'want | happy | happiness | mark | accept | offer | love | adventure | satisfaction | enjoyment', 'reconstruction | recovery | international | economic | bank | monetary | agreement | cooperation | paralysis | reciprocal', 'authorization | appropriation | dollar | obligation | billion | repeal | unliquidated | contract | maritime | rescission', 'politic | partisan | usual | disagreement | party | factor | difference | disagree | partisanship | realize', 'economic | policy | message | essential | budget | recommendation | need | constitute | domestic | requirement', 'commission | recommendation | study | appointment | train | subject | assembly | training | universal | joint', 'difficulty | faulty | perspective | supreme | adjustment | problem | word | liberation | last | independence', 'relationship | era | mankind | affair | peaceful | concept | intricate | international | scientific | way', 'nurse | army | volunteer | nursing | overwork | obtain | armed | wound | bed | selective', 'liquidation | activity | surplus | disposal | expenditure | reserve | prewar | wartime | program | equipment', 'cooperation | cooperative | guarantee | adopt | effecting | fabric | infuse | disrupt | flexible | assertion', 'international | cooperation | isolationism | hemisphere | western | challenge | obstruct | perfectionism | imperfect | admittedly', 'education | educational | school | teacher | financial | elementary | adequate | secondary | child | assistance', 'lease | lend | kingdom | credit | pipe | good | settlement | line | finance | vj', 'price | estate | rent | shortage | real | peak | extraordinary | demand | pressure | control', 'district | hawaii | territory | alaska | possession | proposal | status | columbia | measure | dependent', 'tyranny | fair | deny | democracy | ideal | mean | base | oppression | tolerant | origin', 'facility | educational | authorize | highway | airport | construction | grant | building | consideration | aviation', 'poverty | income | gain | foundation | build | stamp | surmount | buying | distribute | hunger']","[56, 48, 38, 37, 35, 34, 29, 29, 27, 26, 24, 24, 22, 22, 20, 19, 18, 18, 17, 17, 15, 15, 14, 13, 13, 12, 11, 10, 10, 10, 9, 9, 9, 8, 7, 7, 7, 6, 6, 5]"
1947,1954,758,0.479081773598251,-0.06301502439501258,-9.081861965882757,0.9933467741935483,0.47594071150882256,"['price | farm | farmer | wage | income | agriculture | increase | production | commodity | support', 'faith | challenge | pride | god | moral | fight | let | americans | dignity | spiritual', 'tax | budget | expenditure | fiscal | billion | taxis | revenue | credit | reduce | surplus', 'soviet | charter | ruler | communist | satellite | principle | theirs | peaceful | method | collective', 'debate | office | grateful | partisan | conduct | civil | responsibility | chief | branch | successor', 'health | medical | insurance | social | education | unemployment | age | old | benefit | payment', 'bargaining | dispute | strike | management | jurisdictional | collective | statute | employer | contract | union', 'treaty | north | atlantic | agreement | greece | turkey | settlement | international | pacific | japanese', 'communist | ruler | win | imperialism | dictator | implacable | tear | human | deliberately | extreme', 'conservation | forest | river | soil | development | water | basin | flood | natural | mineral', 'welfare | deal | moral | society | goal | want | kind | exist | attainment | halt', 'housing | unit | rent | construction | rental | shortage | low | family | million | single', 'atomic | energy | explosion | scientific | agree | proposal | development | effective | soviet | seven', 'strength | defense | aggression | active | gun | combined | stick | build | danger | concert', 'accomplishment | selfish | wealth | look | abroad | privileged | beginning | benefit | society | ideal', 'happiness | happy | mark | almighty | pursuit | love | search | bear | enjoyment | th', 'korea | aggression | communist | fight | stand | armistice | repel | invasion | conflict | republic', 'force | equipment | weapon | training | arm | supply | partner | notice | army | armed', 'commission | recommendation | study | recommend | appointment | subject | joint | temporary | universal | train', 'enterprise | monopoly | concentration | competition | restriction | independent | grow | permit | compete | antitrust', 'recovery | economic | reconstruction | cooperation | international | paralysis | program | bank | wrong | reason', 'help | capital | region | benefit | expand | undue | underdeveloped | development | quick | misery', 'production | aluminum | copper | civilian | steel | output | good | capacity | electric | material', 'democratic | democracy | prejudice | race | deny | tyranny | ideal | equality | education | mean', 'program | meeting | cooperative | east | prime | churchill | teamwork | thoroughly | continuation | minister', 'veteran | million | self | thousand | spend | obtain | program | receive | disability | compensation', 'action | danger | grave | face | threat | nature | measure | lose | real | fear', 'inflation | anti | depression | point | problem | enact | position | follow | severe | buildup', 'school | teacher | child | elementary | educational | crisis | education | financial | defer | critical', 'plane | tank | produce | blockbuster | expensive | weapon | type | huge | carry | case', 'china | asia | try | philippine | demonstrate | attack | communist | stand | formosa | unsuccessfully', 'achievement | civilization | life | century | scientific | mankind | opening | blow | painfully | planet']","[51, 46, 35, 32, 30, 28, 26, 22, 18, 17, 15, 15, 15, 14, 13, 13, 13, 12, 12, 12, 12, 12, 10, 9, 7, 7, 7, 7, 6, 6, 5, 5]"
1950,1957,787,0.45522922600231935,-0.08537114370466214,-9.18864108577399,0.9931182795698923,0.4521729164795436,"['budget | tax | fiscal | expenditure | reduce | taxis | reduction | dollar | billion | spending', 'faith | fight | god | moral | struggle | let | dignity | true | determination | today', 'farm | farmer | surplus | market | price | agricultural | production | commodity | crop | agriculture', 'insurance | medical | health | old | age | survivor | benefit | coverage | personnel | service', 'employee | postal | recommend | program | management | worker | insurance | occupational | need | rate', 'korea | communist | china | aggression | try | asia | indo | force | fight | stand', 'european | treaty | north | atlantic | turkey | western | greece | agreement | germany | east', 'soviet | communist | peaceful | ruler | moscow | accept | cold | party | settlement | satellite', 'atomic | energy | explosion | weapon | proposal | soviet | atom | peaceful | terrible | nuclear', 'aggression | ally | strength | defense | build | force | strike | threat | combined | gun', 'project | conservation | water | development | forest | river | partnership | local | land | mineral', 'school | education | conference | child | problem | local | educational | teacher | indian | shortage', 'responsibility | grateful | perform | chief | eisenhower | office | presidential | task | burden | interference', 'weapon | plane | equipment | arm | tank | produce | capacity | supply | partner | carry', 'statehood | hawaii | suffrage | district | alaska | columbia | proposal | urge | grant | legislative', 'housing | family | mortgage | low | income | program | decent | rent | authorize | college', 'communist | ruler | conspiracy | implacable | tear | character | fear | way | divide | outside', 'grow | reward | hand | produce | wealth | human | mark | distribute | widely | competitive', 'injustice | wrong | democratic | people | mean | tyranny | truth | forget | democracy | mind', 'highway | road | transportation | interstate | governor | press | adequate | approximately | committee | recommendation', 'capital | help | living | production | rise | standard | improvement | steady | underdeveloped | grow', 'pride | accomplishment | occasion | challenge | republic | pose | debate | achievement | total | know', 'production | aluminum | copper | output | steel | good | metal | civilian | capacity | percent', 'mobilization | base | build | civilian | requirement | force | training | active | reserve | facility', 'enterprise | quality | businessman | economic | investment | achieve | compete | ambition | procurement | prosper', 'affair | joint | abroad | domestic | initiative | position | radically | realizing | weak | provoke', 'economic | assistance | inflation | recovery | anti | shot | repair | surpass | hunger | hole', 'abroad | advancement | art | continue | civilization | aspiration | try | encouragement | appreciation | nobler', 'recommendation | recommend | purport | dwelling | liberalize | title | wholehearte | view | welcome | word', 'productive | neglect | depend | health | strength | burden | institution | matter | preventable | rewarding', 'civil | city | answer | key | reorganization | group | authority | railway | polling | mandate']","[49, 42, 31, 30, 30, 27, 25, 24, 23, 22, 21, 17, 16, 16, 15, 15, 14, 13, 12, 11, 11, 10, 9, 8, 8, 7, 6, 6, 6, 5, 5]"
